21,3,6,ACTIVA,1,LOTE 1B,0,4.56106724,-72.77616054,2061997.3007,5024819.50157,
22,3,7,ACTIVA,1,LOTE 1B,0,4.56111934,-72.77623129,2062003.0541,5024811.65435,
23,3,8,ACTIVA,1,LOTE 1B,0,4.56117397,-72.77629923,2062009.0887,5024804.11871,
24,3,9,ACTIVA,1,LOTE 1B,0,4.56124121,-72.77637278,2062016.5162,5024795.96128,
25,3,10,ERRADICADA,0,LOTE 1B,0,4.56129095,-72.77644493,2062022.0089,5024787.95980,
26,3,11,ACTIVA,1,LOTE 1B,0,4.56134068,-72.77651498,2062027.5016,5024780.19132,
27,3,12,ACTIVA,1,LOTE 1B,0,4.56140162,-72.77658642,2062034.2326,5024772.26712,
28,3,13,ACTIVA,1,LOTE 1B,0,4.56145345,-72.77665857,2062039.9574,5024764.26557,
29,3,14,ACTIVA,1,LOTE 1B,0,4.56150949,-72.77672581,2062046.1468,5024756.80754,
30,3,15,ACTIVA,1,LOTE 1B,0,4.56156483,-72.77679936,2062052.2586,5024748.65054,
31,3,16,ACTIVA,1,LOTE 1B,0,4.56162296,-72.77686871,2062058.6801,5024740.95944,
32,3,17,ACTIVA,1,LOTE 1B,0,4.56167830,-72.77693735,2062064.7920,5024733.34611,
33,3,18,ACTIVA,1,LOTE 1B,0,4.56173084,-72.77700950,2062070.5943,5024725.34454,
34,3,19,ACTIVA,1,LOTE 1B,0,4.56179528,-72.77708375,2062077.7122,5024717.10956,
35,3,20,ACTIVA,1,LOTE 1B,0,4.56184711,-72.77715379,2062083.4371,5024709.34102,
36,3,21,ACTIVA,1,LOTE 1B,0,4.56189614,-72.77721824,2062088.8526,5024702.19392,
37,4,1,ACTIVA,1,LOTE 1B,0,4.56081664,-72.77572133,2061969.6263,5024868.20994,
38,4,2,ACTIVA,1,LOTE 1B,0,4.56086836,-72.77578905,2061975.3380,5024860.69926,
39,4,3,ACTIVA,1,LOTE 1B,0,4.56093300,-72.77586724,2061982.4778,5024852.02768,
40,4,4,ACTIVA,1,LOTE 1B,0,4.56098656,-72.77593680,2061988.3935,5024844.31215,
41,4,5,ACTIVA,1,LOTE 1B,0,4.56103950,-72.77600452,2061994.2412,5024836.80143,
42,4,6,ACTIVA,1,LOTE 1B,0,4.56109922,-72.77608456,2062000.8368,5024827.92523,
43,4,7,ACTIVA,1,LOTE 1B,0,4.56115278,-72.77615043,2062006.7526,5024820.61928,
44,4,8,ACTIVA,1,LOTE 1B,0,4.56120696,-72.77622000,2062012.7363,5024812.90374,
45,4,9,ACTIVA,1,LOTE 1B,1,4.56126360,-72.77629264,2062018.9920,5024804.84680,
46,4,10,ERRADICADA,0,LOTE 1B,0,4.56132615,-72.77636972,2062025.9006,5024796.29817,
47,4,11,ACTIVA,1,LOTE 1B,0,4.56137224,-72.77642921,2062030.9922,5024789.69968,
